District,Constituency,Constituency Category,Candidate,Gender,Candidate Category,Age,Party,Votes,POSITION
Rangareddy,Rajendranagar,GEN,SYED OMER,M,GEN,40,JaSPa,336,19
Rangareddy,Rajendranagar,GEN,MANNE LAKSHMAN KUMAR,M,SC,37,JASP,278,20
Rangareddy,Rajendranagar,GEN,HAJI AMIRODDIN,M,GEN,40,IND,259,21
Rangareddy,Rajendranagar,GEN,SABHAPATI GOVERDHAN,M,GEN,33,ESP,228,22
Rangareddy,Rajendranagar,GEN,AZIZUNNISA BEGUM,F,GEN,50,IMPP,221,23
Rangareddy,Rajendranagar,GEN,K. HARINADH,M,GEN,35,IND,183,24
Rangareddy,Serilingampally,GEN,AREKAPUDI GANDHI,M,GEN,53,TDP,129796,1
Rangareddy,Serilingampally,GEN,KOMARAGONI SHANKER GOUD,M,GEN,60,TRS,53539,2
Rangareddy,Serilingampally,GEN,BHIKSHAPATHI YADAV .M,M,GEN,64,INC,43384,3
Rangareddy,Serilingampally,GEN,MUKKA RUPANANDA REDDY,M,GEN,53,YSRCP,24410,4
Rangareddy,Serilingampally,GEN,NAZEER KHAN,M,GEN,38,AIMIM,11100,5
Rangareddy,Serilingampally,GEN,GORTHI SRINIVAS,M,GEN,47,LSP,9478,6
Rangareddy,Serilingampally,GEN,MATTA SURESH KUMAR,M,GEN,35,AAAP,3102,7
Rangareddy,Serilingampally,GEN,None of the Above,NULL,NULL,NULL,NOTA,2054,8
Rangareddy,Serilingampally,GEN,THEMPALLY DINAKARA SARMA,M,GEN,39,BSP,1058,9
Rangareddy,Serilingampally,GEN,TANDRA KUMAR,M,GEN,46,MCPI,1009,10
Rangareddy,Serilingampally,GEN,MOHAMMED MUSHIRUDDIN BABA,M,GEN,43,IND,668,11
Rangareddy,Serilingampally,GEN,RAKTHAPU SUDHAKAR GOUD,M,GEN,27,pjdl,580,12
Rangareddy,Serilingampally,GEN,RAVINDER UPPULA,M,GEN,41,IND,530,13
Rangareddy,Serilingampally,GEN,PHANI KUMAR JUVVA,M,GEN,33,IND,384,14
Rangareddy,Serilingampally,GEN,SATISH,M,GEN,36,IND,337,15
Rangareddy,Serilingampally,GEN,G.V. SRINIVASA RAO,M,GEN,46,PPOI,334,16
Rangareddy,Serilingampally,GEN,SYED HASHMATHULLAH QUADRI,M,GEN,45,IUML,326,17
Rangareddy,Serilingampally,GEN,D. SRINIVAS,M,GEN,34,IND,194,18
Rangareddy,Serilingampally,GEN,EDARA JAGAN MOHAN,M,GEN,30,IND,185,19
Rangareddy,Serilingampally,GEN,M. SAMBA SIVA PRASAD,M,GEN,44,IND,175,20
Rangareddy,Serilingampally,GEN,M.S. NAGARAJU,M,GEN,61,ANC,164,21
Rangareddy,Serilingampally,GEN,TALARI GOPAL,M,SC,38,IND,137,22
Rangareddy,Chevella ,SC,KALE YADAIAH,M,SC,52,INC,64182,1
Rangareddy,Chevella ,SC,KORANI SAYANNA RATNAM,M,SC,56,TRS,63401,2
Rangareddy,Chevella ,SC,MEKALA VENKATESH,M,SC,47,TDP,15117,3
Rangareddy,Chevella ,SC,DESHAMOLLA  ANJANEYULU,M,SC,43,IND,6799,4
Rangareddy,Chevella ,SC,K. SATYAIAH,M,SC,50,IND,3719,5
Rangareddy,Chevella ,SC,KRISHNA VEMULA,M,SC,44,BSP,2033,6
Rangareddy,Chevella ,SC,KORANI DAYANAND,M,SC,40,YSRCP,1990,7
Rangareddy,Chevella ,SC,TOLKATTA DURGA PRASAD,M,SC,28,IND,1725,8
Rangareddy,Chevella ,SC,None of the Above,NULL,NULL,NULL,NOTA,1229,9
Rangareddy,Chevella ,SC,GIRIGALLA MANIKYAM,M,SC,44,GRIP,914,10
Rangareddy,Chevella ,SC,VANAM NARSIMHA,M,SC,45,IND,681,11
Rangareddy,Chevella ,SC,PEDDAGANDU MADHUSUDHAN,M,SC,35,AAAP,265,12
Rangareddy,Chevella ,SC,BAINDLA SAMAIAH,M,SC,62,IND,263,13
Rangareddy,Chevella ,SC,JOGU ASHOK KUMAR,M,SC,30,IND,253,14
Rangareddy,PARGI,GEN,TAMMANNAGARI RAM MOHAN REDDY,M,GEN,49,INC,68098,1
Rangareddy,PARGI,GEN,KOPPULA HARISHWAR REDDY,M,GEN,67,TRS,62935,2
Rangareddy,PARGI,GEN,KAMATHAM RAM REDDY,M,GEN,75,BJP,13355,3
Rangareddy,PARGI,GEN,P. RAMAIAH,M,SC,44,BSP,2260,4
Rangareddy,PARGI,GEN,None of the Above,NULL,NULL,NULL,NOTA,1305,5
Rangareddy,PARGI,GEN,KOLA SRINIVAS,M,GEN,45,IND,632,6
Rangareddy,PARGI,GEN,KARAVELLY RUKMA REDDY,M,GEN,59,YSRCP,567,7
Rangareddy,PARGI,GEN,ANDE VIJAYA KUMAR,M,GEN,54,IND,404,8
Rangareddy,PARGI,GEN,EMANGAARI ANJALLAIAH,M,GEN,57,IND,371,9
Rangareddy,PARGI,GEN,YATAKARLA KRISHNAIAH,M,GEN,50,AAAP,251,10
Rangareddy,Vikarabad,SC,B.SANJEEVA RAO,M,SC,60,TRS,64592,1
Rangareddy,Vikarabad,SC,G.PRASAD KUMAR,M,SC,49,INC,54520,2
Rangareddy,Vikarabad,SC,VADLA  RAMULU,M,SC,44,IND,6513,3
Rangareddy,Vikarabad,SC,PUSHPA LEELA KONDRU,F,SC,44,BJP,6335,4
Rangareddy,Vikarabad,SC,VENKATA RAMESH TIRUPATI,M,SC,40,BSP,2608,5
Rangareddy,Vikarabad,SC,None of the Above,NULL,NULL,NULL,NOTA,1052,6
Rangareddy,Vikarabad,SC,KRANTHI KUMAR CHINTALA,M,SC,26,YSRCP,726,7
Rangareddy,Vikarabad,SC,P.RAVI,M,SC,43,IND,446,8
Rangareddy,Vikarabad,SC,T. VENKATESH,M,SC,38,AAAP,261,9
Rangareddy,Vikarabad,SC,P. ANANDAM,M,SC,31,IND,250,10
Rangareddy,Vikarabad,SC,MALA JANGAIAH,M,SC,62,MCPI,217,11
Rangareddy,Vikarabad,SC,K. PAVAN KUMAR,M,SC,36,IND,206,12
Rangareddy,Vikarabad,SC,NAKKALA RATHNAM,M,SC,35,TLP,175,13
Rangareddy,Tandur,GEN,P. MAHENDER REDDY,M,GEN,50,TRS,61293,1
Rangareddy,Tandur,GEN,MALKUD NARAYAN RAO,M,GEN,61,INC,45219,2
Rangareddy,Tandur,GEN,M NARESH,M,GEN,39,TDP,11362,3
Rangareddy,Tandur,GEN,SRI GOPAL,M,SC,43,IND,4503,4
Rangareddy,Tandur,GEN,M . PRABHU KUMAR,M,SC,32,YSRCP,4327,5
Rangareddy,Tandur,GEN,CHITTEMPALLY BALAIAH,M,SC,60,BSP,3151,6
Rangareddy,Tandur,GEN,None of the Above,NULL,NULL,NULL,NOTA,1327,7
Rangareddy,Tandur,GEN,SYED KAMAL ATHAR,M,GEN,52,WPOI,1091,8
Rangareddy,Tandur,GEN,ALLIPURAM RAJASHAKER REDDY,M,GEN,38,AAAP,703,9
Rangareddy,Tandur,GEN,MANYA NAIK POWAR,M,ST,30,IND,348,10
Hyderabad,Musheerabad,GEN,DR.K LAXMAN,M,GEN,58,BJP,65209,1
Hyderabad,Musheerabad,GEN,MUTA GOPAL,M,GEN,61,TRS,37823,2
Hyderabad,Musheerabad,GEN,VINAY KUMAR .P,M,GEN,57,INC,26808,3
Hyderabad,Musheerabad,GEN,QHASIM SHAHEEN,M,GEN,45,AIMIM,5659,4
Hyderabad,Musheerabad,GEN,GADE BAL REDDY,M,GEN,65,YSRCP,5265,5
Hyderabad,Musheerabad,GEN,P. ROHIT KUMAR,M,GEN,40,LSP,2473,6
Hyderabad,Musheerabad,GEN,M SRINIVAS,M,GEN,46,CPM,1855,7
Hyderabad,Musheerabad,GEN,None of the Above,NULL,NULL,NULL,NOTA,1101,8
Hyderabad,Musheerabad,GEN,M.A. QAVI ABBASI,M,GEN,42,AAAP,1038,9
Hyderabad,Musheerabad,GEN,M. SOLOMON RAJU,M,GEN,47,ICSP,748,10
Hyderabad,Musheerabad,GEN,MERUGU SRINIVAS,M,GEN,36,IND,586,11
Hyderabad,Musheerabad,GEN,RANI KADASI,F,SC,43,JaSPa,416,12
Hyderabad,Musheerabad,GEN,SYED RAHEEMUDDIN,M,GEN,37,BSP,251,13
Hyderabad,Musheerabad,GEN,M PRAMILA BAI,F,GEN,65,PPOI,235,14
Hyderabad,Musheerabad,GEN,KANDAGATLA SWAMY,M,GEN,54,RLD,235,15
Hyderabad,Musheerabad,GEN,CHANDU. B,M,GEN,33,IND,224,16
Hyderabad,Musheerabad,GEN,GAMPALA JAYARAJ,M,GEN,53,IND,216,17
Hyderabad,Musheerabad,GEN,MOHD. MOOSA. BA.,M,GEN,34,IND,162,18
Hyderabad,Musheerabad,GEN,GOVIND RATAN PARKE,M,GEN,48,RSPI,137,19
Hyderabad,Musheerabad,GEN,SHABBER KHAN HASSAN,M,GEN,37,IND,116,20
Hyderabad,Musheerabad,GEN,DASARAM SATISH KUMAR,M,GEN,29,TLP,100,21
Hyderabad,Musheerabad,GEN,RAMESH POTHULA,M,GEN,25,IND,91,22
Hyderabad,Musheerabad,GEN,K. SUNDEEP MOSES,M,GEN,27,IND,77,23
Hyderabad,Musheerabad,GEN,SAYOLA RENUKA,F,SC,30,IND,59,24
Hyderabad,Malakpet,GEN,AHMED BIN ABDULLAH BALALA,M,GEN,44,AIMIM,58976,1
Hyderabad,Malakpet,GEN,B. VENKAT REDDY,M,GEN,56,BJP,35713,2
Hyderabad,Malakpet,GEN,C. SATISH KUMAR,M,GEN,63,TRS,11378,3
Hyderabad,Malakpet,GEN,V.N. REDDY,M,GEN,60,INC,8320,4
Hyderabad,Malakpet,GEN,HARI KRISHNA GOUD LINGALA,M,GEN,39,YSRCP,5421,5
Hyderabad,Malakpet,GEN,ALLENI BABU RAO,M,GEN,29,LSP,1522,6
Hyderabad,Malakpet,GEN,None of the Above,NULL,NULL,NULL,NOTA,856,7
Hyderabad,Malakpet,GEN,GADDAM SRIDHAR,M,SC,45,AAAP,824,8
Hyderabad,Malakpet,GEN,HANUMANTH RAO,M,GEN,43,IND,549,9
Hyderabad,Malakpet,GEN,P. ARAVIND,M,SC,33,BSP,458,10
Hyderabad,Malakpet,GEN,SARDAR JAGJIT SINGH,M,GEN,44,IND,269,11
Hyderabad,Malakpet,GEN,TAHER KAMAL KHUNDMIR,M,GEN,56,IND,184,12
Hyderabad,Malakpet,GEN,RASHEEDUDDIN MD,M,GEN,57,JAP,120,13
Hyderabad,Malakpet,GEN,SYED ANWAR,M,GEN,34,SRS,116,14
Hyderabad,Malakpet,GEN,MD. MAHMOOD ALI KHAN,M,GEN,49,IND,81,15
Hyderabad,Malakpet,GEN,L. ASHOKNATH,M,SC,44,IND,56,16
Hyderabad,Amberpet  ,GEN,G.KISHAN REDDY,M,GEN,54,BJP,81430,1
Hyderabad,Amberpet  ,GEN,AEDLA SUDHAKAR REDDY,M,GEN,46,TRS,18832,2
Hyderabad,Amberpet  ,GEN,NALIGANTI SHARATH BABU,M,SC,28,AIMIM,17536,3
Hyderabad,Amberpet  ,GEN,V.HANUMANTA RAO,M,GEN,66,INC,16975,4
Hyderabad,Amberpet  ,GEN,MOHAMMED,M,GEN,48,YSRCP,2692,5
Hyderabad,Amberpet  ,GEN,M.MAHENDER,M,SC,41,CPM,1859,6
Hyderabad,Amberpet  ,GEN,JAGAN MOHAN METLA,M,GEN,43,LSP,1380,7
Hyderabad,Amberpet  ,GEN,N.SRIDHAR RAO,M,GEN,58,AAAP,739,8
Hyderabad,Amberpet  ,GEN,None of the Above,NULL,NULL,NULL,NOTA,583,9
Hyderabad,Amberpet  ,GEN,SYEDJALALUDDIN,M,GEN,46,mmsp,451,10
Hyderabad,Amberpet  ,GEN,SYED FAQRUDDIN ALI AHMED,M,GEN,35,WPOI,423,11
Hyderabad,Amberpet  ,GEN,MOHAMMED MAQBOOL,M,GEN,43,IND,412,12
Hyderabad,Amberpet  ,GEN,BATHULA RAVI,M,SC,43,IND,372,13
Hyderabad,Amberpet  ,GEN,S.SANJEEVA CHARY,M,GEN,46,BSP,261,14
Hyderabad,Amberpet  ,GEN,ANNUMULASATHYANARAYANARAO,M,SC,66,ICSP,168,15
Hyderabad,Amberpet  ,GEN,HABIB AHMAD ALIAS FAROOQ,M,GEN,56,IND,163,16
Hyderabad,Amberpet  ,GEN,MD. ABDUL GAFOOR,M,GEN,61,IND,162,17
Hyderabad,Amberpet  ,GEN,KALERUSRINIVASRAO,M,GEN,44,IND,152,18
Hyderabad,Amberpet  ,GEN,SURENDER GOUD,M,GEN,60,NCP,151,19
Hyderabad,Amberpet  ,GEN,SRINIVAS RAO BOINI,M,GEN,49,TPS,151,20
Hyderabad,Amberpet  ,GEN,KETHATISHYAM,M,SC,45,IND,146,21
Hyderabad,Amberpet  ,GEN,ANDRAPUSUDARSHAN GANGAPUTRA,M,GEN,38,SHS,145,22
Hyderabad,Amberpet  ,GEN,PONNAPATI CHINNA LINGANNA,M,SC,46,IND,140,23
Hyderabad,Amberpet  ,GEN,A.NAGARAJU,M,GEN,45,IND,132,24
Hyderabad,Amberpet  ,GEN,KONDA REDDY N,M,GEN,34,PPOI,112,25
Hyderabad,Amberpet  ,GEN,K.K.SRINIVAS,M,GEN,42,IND,107,26
Hyderabad,Amberpet  ,GEN,BOIE VENKAT RAMANA,M,SC,45,IND,99,27
Hyderabad,Amberpet  ,GEN,NIRMALA GANDHA MALA,F,SC,34,IND,83,28
Hyderabad,Amberpet  ,GEN,K. VENKATANARAYANA,M,SC,27,IND,79,29
Hyderabad,Amberpet  ,GEN,MD.RAHEEM UDDIN,M,GEN,27,IND,77,30
Hyderabad,Amberpet  ,GEN,MOHAMMED IMTIAZGHORI,M,GEN,26,JAP,65,31
Hyderabad,Amberpet  ,GEN,MD.QADEER KHAN,M,GEN,40,IUML,59,32
Hyderabad,Amberpet  ,GEN,B.SRIDHAR YADAV,M,GEN,29,IND,53,33
Hyderabad,Khairatabad,GEN,CHINTALA RAMA CHANDRA REDDY,M,GEN,59,BJP,53102,1
Hyderabad,Khairatabad,GEN,DANAM NAGENDER,M,GEN,51,INC,32256,2
Hyderabad,Khairatabad,GEN,P.VIJAYA REDDY,F,GEN,34,YSRCP,23845,3
Hyderabad,Khairatabad,GEN,MANNE GOVARDHAN REDDY,M,GEN,43,TRS,19768,4
Hyderabad,Khairatabad,GEN,NARSING RAO GONTI,M,GEN,49,sps,6025,5
Hyderabad,Khairatabad,GEN,DURGA RAMACHANDRA RAO,M,GEN,41,LSP,2887,6
Hyderabad,Khairatabad,GEN,None of the Above,NULL,NULL,NULL,NOTA,1482,7
Hyderabad,Khairatabad,GEN,E.RAJU,M,SC,45,JaSPa,607,8
Hyderabad,Khairatabad,GEN,SHABAD RAMESH,M,GEN,42,IND,387,9
Hyderabad,Khairatabad,GEN,JOSEPH DAVID,M,GEN,31,ICSP,340,10
Hyderabad,Khairatabad,GEN,SYED MUJJEEB RAOOF,M,GEN,46,mmsp,317,11
Hyderabad,Khairatabad,GEN,E HEMALATHA,F,GEN,39,SUCI,312,12
Hyderabad,Khairatabad,GEN,CINGA JOGI MURALI,M,GEN,51,PPOI,274,13
Hyderabad,Khairatabad,GEN,SALEH BALADRAF,M,GEN,42,BSP,255,14
Hyderabad,Khairatabad,GEN,MUNEER ALAM KHAN,M,GEN,45,MBT,245,15
Hyderabad,Khairatabad,GEN,PALADUGU ANIL KUMAR,M,SC,47,RPI,218,16
Hyderabad,Khairatabad,GEN,M KRISHNA,M,SC,45,IND,178,17
Hyderabad,Khairatabad,GEN,MOHD JAHANGIR,M,GEN,44,IUML,172,18
Hyderabad,Khairatabad,GEN,MOHAMMED ABDUL HAKEEM,M,GEN,52,WPOI,142,19
Hyderabad,Khairatabad,GEN,A.R. ARUN KUMAR,M,GEN,37,IND,138,20
Hyderabad,Khairatabad,GEN,MD MURTUZA ALI KHAN,M,GEN,31,JAP,115,21
Hyderabad,Khairatabad,GEN,DR.MOHD SHAFI UR RAHMAN,M,GEN,39,IND,109,22
Hyderabad,Khairatabad,GEN,PAUL SATHYANADHAN DAVID,M,GEN,56,IND,108,23
Hyderabad,Khairatabad,GEN,BITLA DAVID CHAKRAVARTHY,M,GEN,32,IND,101,24
Hyderabad,Khairatabad,GEN,P.SURESH,M,GEN,39,IND,97,25
Hyderabad,Khairatabad,GEN,R.MAHESH KUMAR,M,SC,33,ABJS,80,26
Hyderabad,Khairatabad,GEN,G.NARESH,M,SC,32,IND,67,27
Hyderabad,Khairatabad,GEN,V.SRINIVAS RAO,M,GEN,45,IND,65,28
Hyderabad,Khairatabad,GEN,G. RAVI CHANDRAN,M,SC,41,IND,61,29
Hyderabad,Khairatabad,GEN,RAJANI C.VENU GOPAL,F,GEN,34,IND,59,30
Hyderabad,Khairatabad,GEN,M. VINOD KUMAR YADAV,M,GEN,36,IND,53,31
Hyderabad,Jubilee Hills,GEN,MAGANTI GOPINATH,M,GEN,50,TDP,50898,1
Hyderabad,Jubilee Hills,GEN,NAVEEN YADAV V,M,GEN,31,AIMIM,41656,2
Hyderabad,Jubilee Hills,GEN,P VISHNUVARDHAN REDDY,M,GEN,34,INC,33642,3
Hyderabad,Jubilee Hills,GEN,G RAJA MOULI (G.MURALI GOUD),M,GEN,50,TRS,18436,4
Hyderabad,Jubilee Hills,GEN,KOTIM REDDY VINAY REDDY,M,GEN,41,YSRCP,10528,5
Hyderabad,Jubilee Hills,GEN,B SAMBI REDDY,M,GEN,35,LSP,3152,6
Hyderabad,Jubilee Hills,GEN,None of the Above,NULL,NULL,NULL,NOTA,1037,7
Hyderabad,Jubilee Hills,GEN,K SUBHASH CHANDRA SINGH,M,GEN,53,ICSP,959,8
Hyderabad,Jubilee Hills,GEN,RAMGOPAL YADAV,M,GEN,37,AAAP,892,9
Hyderabad,Jubilee Hills,GEN,SUDARSHANAM VENKATESHWARULU,M,GEN,47,JaSPa,724,10
Hyderabad,Jubilee Hills,GEN,R.V.R.V PRASAD,M,GEN,48,BSP,654,11
Hyderabad,Jubilee Hills,GEN,MD ZAHEED KHAN,M,GEN,38,TMOR,617,12
Hyderabad,Jubilee Hills,GEN,M D HUSSAIN,M,GEN,33,CPM,481,13
Hyderabad,Jubilee Hills,GEN,A.NAVEEN YADAV,M,GEN,31,IND,390,14
Hyderabad,Jubilee Hills,GEN,DR B. UDAY KIRAN,M,GEN,33,WPOI,306,15
Hyderabad,Jubilee Hills,GEN,B SATYANARAYANA,M,SC,52,RPI(A),214,16
Hyderabad,Jubilee Hills,GEN,DR. RAVI KUMAR T,M,GEN,39,IND,168,17
Hyderabad,Jubilee Hills,GEN,A  PRAVEEN KUMAR,M,SC,32,ANC,162,18
Hyderabad,Jubilee Hills,GEN,ABDUL WAHEED,M,GEN,42,JD(U),150,19
Hyderabad,Jubilee Hills,GEN,M NARESH KUMAR,M,GEN,30,IND,117,20
Hyderabad,Jubilee Hills,GEN,G SATYANARAYANA,M,GEN,64,IND,96,21
Hyderabad,Jubilee Hills,GEN,M KALYANA RAMA KRISHNA,M,GEN,48,NBNP,89,22
Hyderabad,Sanath Nagar,GEN,TALASANI SRINIVAS YADAV,M,GEN,48,TDP,56475,1
Hyderabad,Sanath Nagar,GEN,DANDE VITHAL,M,GEN,44,TRS,29014,2
Hyderabad,Sanath Nagar,GEN,MARRI SHASHIDHAR REDDY,M,GEN,64,INC,23820,3
Hyderabad,Sanath Nagar,GEN,VELLALA RAM MOHAN,M,GEN,40,YSRCP,5833,4
Hyderabad,Sanath Nagar,GEN,HYMAVATI SAGI,F,GEN,39,LSP,3975,5
Hyderabad,Sanath Nagar,GEN,AMBIKA KRISHNA,F,GEN,25,AAAP,1235,6
Hyderabad,Sanath Nagar,GEN,None of the Above,NULL,NULL,NULL,NOTA,1041,7
Hyderabad,Sanath Nagar,GEN,DAGILLA DAYANAND RAO,M,GEN,45,BSP,515,8
Hyderabad,Sanath Nagar,GEN,CHERLAPALLY NEETHA GOUD,F,GEN,45,JaSPa,362,9
Hyderabad,Sanath Nagar,GEN,GAJADHAR GAJJU KOLARIYA,M,GEN,44,SHS,357,10
Hyderabad,Sanath Nagar,GEN,S SAMBHU KALYAN,M,GEN,32,PPOI,342,11
Hyderabad,Sanath Nagar,GEN,BASA KRUPANANDAM,M,GEN,48,ICSP,276,12
Hyderabad,Sanath Nagar,GEN,B CHANDRASHEKAR,M,GEN,29,IND,240,13
Hyderabad,Sanath Nagar,GEN,MOHD ATHER HUSSAIN,M,GEN,27,IUML,220,14
Hyderabad,Sanath Nagar,GEN,RAMESH RAVURI,M,GEN,42,IND,215,15
Hyderabad,Sanath Nagar,GEN,RANJIT KUMAR SANGHISHETTY,M,GEN,25,MBT,144,16
Hyderabad,Sanath Nagar,GEN,MAHIP JAIN,M,GEN,44,IND,141,17
Hyderabad,Sanath Nagar,GEN,PUTNALA RAJESHWAR (RAJANNA),M,GEN,51,JD(U),134,18
Hyderabad,Sanath Nagar,GEN,M K IBRAHIM ALI,M,GEN,52,NBNP,102,19
Hyderabad,Sanath Nagar,GEN,BASANTI RAJPUROHIT,F,GEN,32,BUDM,97,20
Hyderabad,Sanath Nagar,GEN,ANKI REDDY GOPI KRISHNA,M,GEN,32,IND,80,21
Hyderabad,Sanath Nagar,GEN,NANDIKANTI SAI KUMAR,M,GEN,34,BMUP,65,22
Hyderabad,Sanath Nagar,GEN,PRAGANAPURAM SAGAR,M,GEN,31,TLP,63,23
Hyderabad,Nampalli,GEN,JAFFAR HUSSAIN,M,GEN,54,AIMIM,64066,1
Hyderabad,Nampalli,GEN,MOHAMMED FEROZ KHAN,M,GEN,42,TDP,46356,2
Hyderabad,Nampalli,GEN,E. VINOD KUMAR,M,GEN,53,INC,8818,3
Hyderabad,Nampalli,GEN,K. HANMANTHA RAO,M,GEN,69,TRS,6327,4
Hyderabad,Nampalli,GEN,SHAHZOOR ALI SIDDIQUI,M,GEN,35,YSRCP,2795,5
Hyderabad,Nampalli,GEN,KANTHIMATHI KANNAN,F,GEN,56,LSP,1852,6
Hyderabad,Nampalli,GEN,K ANITHA,F,GEN,38,IND,1269,7
Hyderabad,Nampalli,GEN,None of the Above,NULL,NULL,NULL,NOTA,855,8
Hyderabad,Nampalli,GEN,MOHAMMED ABDUL MUQEET,M,GEN,43,BSP,452,9
Hyderabad,Nampalli,GEN,C LAXMI,F,GEN,47,BCUF,374,10
Hyderabad,Nampalli,GEN,G MANMOHAN,M,SC,42,IND,315,11
Hyderabad,Nampalli,GEN,H. NAGARAJA RAO,M,GEN,35,PPOI,223,12
Hyderabad,Nampalli,GEN,M VENKATA SWAMY,M,SC,44,RPI(A),175,13
Hyderabad,Nampalli,GEN,SHAMEEM BEGUM,F,GEN,34,IND,172,14
Hyderabad,Nampalli,GEN,MASOOD AHMED,M,GEN,31,IND,113,15
Hyderabad,Nampalli,GEN,MOHAMMED ABDUL KHADEER,M,GEN,46,mmsp,113,16
Hyderabad,Nampalli,GEN,G AMARENDER,M,SC,42,IND,100,17
Hyderabad,Nampalli,GEN,YERRABALLI DURGESHWAR,M,SC,38,IND,100,18
Hyderabad,Nampalli,GEN,MOHD SHAFIUDDIN,M,GEN,33,IND,95,19
Hyderabad,Nampalli,GEN,B GEETA BAI,F,GEN,44,IND,84,20
Hyderabad,Nampalli,GEN,MOHD. MUZAFAR ALI,M,GEN,37,ANC,82,21
Hyderabad,Nampalli,GEN,G. RAJA GOPAL CHARY,M,GEN,45,IND,68,22
Hyderabad,Nampalli,GEN,SURESH KUMAR PATHAKOTI,M,GEN,31,IND,67,23
Hyderabad,Nampalli,GEN,VINOD KUMAR,M,GEN,25,IND,65,24
Hyderabad,Karwan,GEN,KAUSAR MOINUDDIN,M,GEN,42,AIMIM,86391,1
Hyderabad,Karwan,GEN,BADDAM BAL REDDY,M,GEN,68,BJP,48614,2
Hyderabad,Karwan,GEN,T. JEEVAN SINGH,M,GEN,49,TRS,10760,3
Hyderabad,Karwan,GEN,T. ROOP SINGH,M,GEN,53,INC,6512,4
Hyderabad,Karwan,GEN,BALAKAR SRIKANTHLAL,M,GEN,34,YSRCP,2018,5
Hyderabad,Karwan,GEN,MD AFZAL,M,GEN,45,AAAP,1272,6
Hyderabad,Karwan,GEN,GUTTAMEDI VITTALAIAH,M,GEN,48,CPM,978,7
Hyderabad,Karwan,GEN,None of the Above,NULL,NULL,NULL,NOTA,587,8
Hyderabad,Karwan,GEN,ANAND GOUD G,M,GEN,36,IND,573,9
Hyderabad,Karwan,GEN,MEESALA GOPAL SAIBABA,M,SC,45,LSP,496,10
Hyderabad,Karwan,GEN,MD ABDULLAH REDDY KALLEM,M,GEN,29,ESP,477,11
Hyderabad,Karwan,GEN,MOHD ABDUL RAHEEM,M,GEN,44,IND,376,12
Hyderabad,Karwan,GEN,SYED RAHEEMUDDIN,M,GEN,33,BSP,310,13
Hyderabad,Karwan,GEN,SANDEEP YADAV AKULA,M,GEN,26,IND,215,14
Hyderabad,Karwan,GEN,POOLA ARUNDHATHI,F,GEN,43,PPOI,200,15
Hyderabad,Karwan,GEN,NISAR AHMED BAIG,M,GEN,56,IND,164,16
Hyderabad,Karwan,GEN,MOHD ABDUL AZEEM (JAVEED),M,GEN,44,IMPP,99,17
Hyderabad,Karwan,GEN,SADHAN. P,M,GEN,26,JAP,87,18
Hyderabad,Goshamahal,GEN,T. RAJA SINGH,M,GEN,36,BJP,92757,1
Hyderabad,Goshamahal,GEN,M. MUKESH GOUD,M,GEN,55,INC,45964,2
Hyderabad,Goshamahal,GEN,NAND KISHORE VYAS,M,GEN,44,IND,7123,3
Hyderabad,Goshamahal,GEN,PREM KUMAR DHOOT,M,GEN,49,TRS,6312,4
Hyderabad,Goshamahal,GEN,BAPUJI,M,GEN,36,BSP,1690,5
Hyderabad,Goshamahal,GEN,RAGHAVENDRA METTU,M,GEN,26,YSRCP,1337,6
Hyderabad,Goshamahal,GEN,None of the Above,NULL,NULL,NULL,NOTA,1076,7
Hyderabad,Goshamahal,GEN,SYED SHAHEEN SHAH,M,GEN,47,IND,587,8
Hyderabad,Goshamahal,GEN,AMBIKA RANI,F,GEN,39,NBNP,471,9
Hyderabad,Goshamahal,GEN,SYED SIDDIQ AKBAR ALI,M,GEN,45,mmsp,234,10
Hyderabad,Goshamahal,GEN,A. PRANEETH REDDY,M,GEN,29,ICSP,223,11
Hyderabad,Goshamahal,GEN,SHANKAR SINGH JAMEDAR,M,GEN,42,IND,193,12
Hyderabad,Goshamahal,GEN,JOGENDER GUPTA,M,GEN,33,IND,144,13
Hyderabad,Goshamahal,GEN,ARVIND SINGH PANWALE,M,GEN,31,IND,114,14
Hyderabad,Goshamahal,GEN,MURAHARIKAR PRASHANTH,M,GEN,35,RLD,104,15
Hyderabad,Goshamahal,GEN,MILIND RAJ SINGH,M,GEN,44,IND,100,16
Hyderabad,Goshamahal,GEN,KAMSALI NAGABHUSHANA CHARY,M,GEN,47,TPS,99,17
Hyderabad,Charminar ,GEN,SYED AHMED PASHA QUADRI,M,GEN,60,AIMIM,62941,1
Hyderabad,Charminar ,GEN,M A BASITH,M,GEN,60,TDP,26326,2
Hyderabad,Charminar ,GEN,MIR INAYATH ALI BAQRI,M,GEN,44,TRS,8275,3
Hyderabad,Charminar ,GEN,K VENKATESH,M,GEN,43,INC,5598,4
Hyderabad,Charminar ,GEN,MAJID AHMED KHAN,M,GEN,34,MBT,2244,5
Hyderabad,Charminar ,GEN,MIR MOHAMMED ALI,M,GEN,45,AAAP,1045,6
Hyderabad,Charminar ,GEN,K RAM KUMAR,M,GEN,38,IND,967,7
Hyderabad,Charminar ,GEN,None of the Above,NULL,NULL,NULL,NOTA,958,8
Hyderabad,Charminar ,GEN,T SRINIVASA RAO,M,GEN,36,YSRCP,681,9
